Distance in m,Latitude in °,Longitude in °,Altitude in °,X in m,Y in m,Z in m,v_max_day in km/h,v_max_night in km/h,Station,Switch,Urban
,49.80857957,8.645676558,167.7583321,4077394.885,619973.2731,4849204.273,60,FALSE,FALSE,FALSE,FALSE
,49.80857908,8.645676473,167.7585561,4077394.928,619973.2734,4849204.237,60,FALSE,FALSE,FALSE,FALSE
,49.80857858,8.645676384,167.7592152,4077394.971,619973.2735,4849204.202,60,FALSE,FALSE,FALSE,FALSE
,49.80857808,8.645676295,167.759979,4077395.014,619973.2736,4849204.167,60,FALSE,FALSE,FALSE,FALSE
,49.80857759,8.645676206,167.7606861,4077395.057,619973.2736,4849204.132,60,FALSE,FALSE,FALSE,FALSE
,49.80857709,8.645676118,167.7619441,4077395.101,619973.2739,4849204.097,60,FALSE,FALSE,FALSE,FALSE
,49.80857659,8.645676028,167.7619037,4077395.143,619973.2738,4849204.062,60,FALSE,FALSE,FALSE,FALSE
,49.8085761,8.645675939,167.7625918,4077395.186,619973.2739,4849204.026,60,FALSE,FALSE,FALSE,FALSE
,49.8085756,8.645675851,167.7632357,4077395.229,619973.274,4849203.991,60,FALSE,FALSE,FALSE,FALSE
,49.80857511,8.645675762,167.7638729,4077395.272,619973.274,4849203.956,60,FALSE,FALSE,FALSE,FALSE
,49.80857462,8.645675673,167.7650099,4077395.315,619973.2741,4849203.922,60,FALSE,FALSE,FALSE,FALSE
,49.80857412,8.645675586,167.7651934,4077395.358,619973.2743,4849203.887,60,FALSE,FALSE,FALSE,FALSE
,49.80857363,8.645675498,167.7657648,4077395.401,619973.2743,4849203.852,60,FALSE,FALSE,FALSE,FALSE
,49.80857314,8.64567541,167.7663914,4077395.443,619973.2744,4849203.817,60,FALSE,FALSE,FALSE,FALSE
,49.80857264,8.645675322,167.7669623,4077395.486,619973.2745,4849203.782,60,FALSE,FALSE,FALSE,FALSE
,49.80857215,8.645675232,167.7682241,4077395.53,619973.2746,4849203.747,60,FALSE,FALSE,FALSE,FALSE
,49.80857166,8.645675146,167.767999,4077395.571,619973.2746,4849203.712,60,FALSE,FALSE,FALSE,FALSE
,49.80857117,8.645675058,167.7685979,4077395.614,619973.2747,4849203.677,60,FALSE,FALSE,FALSE,FALSE
,49.80857068,8.64567497,167.7690997,4077395.656,619973.2747,4849203.643,60,FALSE,FALSE,FALSE,FALSE
,49.80857019,8.645674883,167.769596,4077395.698,619973.2748,4849203.608,60,FALSE,FALSE,FALSE,FALSE
,49.8085697,8.645674789,167.7704899,4077395.741,619973.2745,4849203.573,60,FALSE,FALSE,FALSE,FALSE
,49.80856921,8.645674708,167.7706792,4077395.783,619973.2749,4849203.538,60,FALSE,FALSE,FALSE,FALSE
,49.80856873,8.64567462,167.7711653,4077395.825,619973.275,4849203.504,60,FALSE,FALSE,FALSE,FALSE
,49.80856824,8.645674533,167.7718038,4077395.868,619973.2751,4849203.469,60,FALSE,FALSE,FALSE,FALSE
,49.80856775,8.645674446,167.7722881,4077395.91,619973.2752,4849203.435,60,FALSE,FALSE,FALSE,FALSE
,49.80856726,8.645674353,167.7727448,4077395.952,619973.2748,4849203.4,60,FALSE,FALSE,FALSE,FALSE
,49.80856678,8.645674273,167.7734276,4077395.994,619973.2754,4849203.366,60,FALSE,FALSE,FALSE,FALSE
,49.80856629,8.645674187,167.7739635,4077396.036,619973.2755,4849203.331,60,FALSE,FALSE,FALSE,FALSE
,49.80856581,8.6456741,167.7744536,4077396.078,619973.2756,4849203.297,60,FALSE,FALSE,FALSE,FALSE
,49.80856532,8.645674014,167.774989,4077396.12,619973.2757,4849203.262,60,FALSE,FALSE,FALSE,FALSE
,49.80856484,8.645673921,167.7756459,4077396.163,619973.2753,4849203.228,60,FALSE,FALSE,FALSE,FALSE
,49.80856435,8.64567384,167.7759403,4077396.204,619973.2758,4849203.194,60,FALSE,FALSE,FALSE,FALSE
,49.80856387,8.645673754,167.7765218,4077396.246,619973.2759,4849203.159,60,FALSE,FALSE,FALSE,FALSE
,49.80856338,8.645673668,167.7769591,4077396.288,619973.276,4849203.125,60,FALSE,FALSE,FALSE,FALSE
,49.8085629,8.645673582,167.7774387,4077396.33,619973.2761,4849203.091,60,FALSE,FALSE,FALSE,FALSE
,49.80856241,8.64567349,167.7790095,4077396.373,619973.2759,4849203.057,60,FALSE,FALSE,FALSE,FALSE
,49.80856194,8.645673409,167.7783165,4077396.413,619973.2762,4849203.022,60,FALSE,FALSE,FALSE,FALSE
,49.80856146,8.645673322,167.7788195,4077396.455,619973.2762,4849202.988,60,FALSE,FALSE,FALSE,FALSE
,49.80856097,8.645673237,167.7791697,4077396.497,619973.2763,4849202.954,60,FALSE,FALSE,FALSE,FALSE
,49.80856049,8.645673151,167.7797157,4077396.538,619973.2764,4849202.919,60,FALSE,FALSE,FALSE,FALSE
,49.80856,8.645673061,167.7808348,4077396.581,619973.2764,4849202.885,60,FALSE,FALSE,FALSE,FALSE
,49.80855953,8.64567298,167.7806221,4077396.621,619973.2766,4849202.851,60,FALSE,FALSE,FALSE,FALSE
,49.80855905,8.645672895,167.7809992,4077396.663,619973.2767,4849202.817,60,FALSE,FALSE,FALSE,FALSE
,49.80855857,8.645672809,167.7814768,4077396.704,619973.2768,4849202.783,60,FALSE,FALSE,FALSE,FALSE
,49.8085581,8.645672723,167.7818001,4077396.745,619973.2768,4849202.749,60,FALSE,FALSE,FALSE,FALSE
,49.80855762,8.645672632,167.7826495,4077396.787,619973.2765,4849202.715,60,FALSE,FALSE,FALSE,FALSE
,49.80855714,8.645672553,167.7829009,4077396.828,619973.277,4849202.681,60,FALSE,FALSE,FALSE,FALSE
,49.80855666,8.645672468,167.7832645,4077396.87,619973.2771,4849202.647,60,FALSE,FALSE,FALSE,FALSE
,49.80855619,8.645672383,167.78373,4077396.911,619973.2771,4849202.613,60,FALSE,FALSE,FALSE,FALSE
,49.80855571,8.645672297,167.7840432,4077396.952,619973.2772,4849202.579,60,FALSE,FALSE,FALSE,FALSE
,49.80855524,8.645672207,167.7837433,4077396.992,619973.2768,4849202.545,60,FALSE,FALSE,FALSE,FALSE
,49.80855476,8.645672128,167.7850538,4077397.035,619973.2774,4849202.512,60,FALSE,FALSE,FALSE,FALSE
,49.80855428,8.645672044,167.7854375,4077397.076,619973.2775,4849202.478,60,FALSE,FALSE,FALSE,FALSE
,49.80855381,8.64567196,167.7859237,4077397.117,619973.2776,4849202.444,60,FALSE,FALSE,FALSE,FALSE
,49.80855333,8.645671875,167.7864074,4077397.158,619973.2778,4849202.41,60,FALSE,FALSE,FALSE,FALSE
,49.80855286,8.645671785,167.7866324,4077397.199,619973.2775,4849202.376,60,FALSE,FALSE,FALSE,FALSE
,49.80855238,8.645671708,167.7871444,4077397.24,619973.278,4849202.343,60,FALSE,FALSE,FALSE,FALSE
,49.80855191,8.645671624,167.7877321,4077397.281,619973.2781,4849202.309,60,FALSE,FALSE,FALSE,FALSE
,49.80855144,8.64567154,167.7881249,4077397.322,619973.2782,4849202.276,60,FALSE,FALSE,FALSE,FALSE
,49.80855096,8.645671456,167.7886622,4077397.363,619973.2784,4849202.242,60,FALSE,FALSE,FALSE,FALSE
,49.8085505,8.645671364,167.7878716,4077397.402,619973.2777,4849202.208,60,FALSE,FALSE,FALSE,FALSE
,49.80855002,8.645671287,167.7897175,4077397.445,619973.2785,4849202.175,60,FALSE,FALSE,FALSE,FALSE
,49.80854955,8.645671204,167.7901906,4077397.486,619973.2787,4849202.142,60,FALSE,FALSE,FALSE,FALSE
,49.80854907,8.645671119,167.7907617,4077397.526,619973.2788,4849202.108,60,FALSE,FALSE,FALSE,FALSE
,49.8085486,8.645671036,167.7913367,4077397.567,619973.2789,4849202.075,60,FALSE,FALSE,FALSE,FALSE
,49.80854813,8.645670947,167.7912506,4077397.608,619973.2786,4849202.041,60,FALSE,FALSE,FALSE,FALSE
,49.80854766,8.645670868,167.7923219,4077397.649,619973.2791,4849202.008,60,FALSE,FALSE,FALSE,FALSE
,49.80854719,8.645670785,167.7929168,4077397.69,619973.2792,4849201.975,60,FALSE,FALSE,FALSE,FALSE
,49.80854672,8.645670701,167.7934562,4077397.73,619973.2793,4849201.941,60,FALSE,FALSE,FALSE,FALSE
,49.80854625,8.645670617,167.7939996,4077397.771,619973.2793,4849201.908,60,FALSE,FALSE,FALSE,FALSE
,49.80854578,8.645670528,167.7941895,4077397.812,619973.2791,4849201.874,60,FALSE,FALSE,FALSE,FALSE
,49.80854531,8.64567045,167.7949968,4077397.852,619973.2796,4849201.842,60,FALSE,FALSE,FALSE,FALSE
,49.80854485,8.645670367,167.7956518,4077397.893,619973.2797,4849201.808,60,FALSE,FALSE,FALSE,FALSE
,49.80854438,8.645670284,167.7962069,4077397.933,619973.2798,4849201.775,60,FALSE,FALSE,FALSE,FALSE
,49.80854391,8.6456702,167.7967621,4077397.974,619973.2798,4849201.742,60,FALSE,FALSE,FALSE,FALSE
,49.80854344,8.645670113,167.7971843,4077398.014,619973.2797,4849201.709,60,FALSE,FALSE,FALSE,FALSE
,49.80854298,8.645670037,167.7979402,4077398.055,619973.2803,4849201.676,60,FALSE,FALSE,FALSE,FALSE
,49.80854251,8.645669953,167.7985465,4077398.095,619973.2804,4849201.643,60,FALSE,FALSE,FALSE,FALSE
,49.80854205,8.645669871,167.7992057,4077398.136,619973.2805,4849201.61,60,FALSE,FALSE,FALSE,FALSE
,49.80854158,8.645669787,167.7997146,4077398.176,619973.2805,4849201.577,60,FALSE,FALSE,FALSE,FALSE
,49.80854112,8.645669696,167.800035,4077398.216,619973.28,4849201.544,60,FALSE,FALSE,FALSE,FALSE
,49.80854065,8.64566962,167.8009762,4077398.257,619973.2806,4849201.511,60,FALSE,FALSE,FALSE,FALSE
,49.80854019,8.645669536,167.8016376,4077398.297,619973.2807,4849201.478,60,FALSE,FALSE,FALSE,FALSE
,49.80853972,8.645669454,167.8022038,4077398.337,619973.2808,4849201.446,60,FALSE,FALSE,FALSE,FALSE
,49.80853926,8.645669371,167.802815,4077398.378,619973.2809,4849201.413,60,FALSE,FALSE,FALSE,FALSE
,49.8085388,8.645669288,167.8037855,4077398.418,619973.2809,4849201.381,60,FALSE,FALSE,FALSE,FALSE
,49.80853833,8.645669185,167.8041948,4077398.458,619973.2796,4849201.347,60,FALSE,FALSE,FALSE,FALSE
,49.80853787,8.645669102,167.8048526,4077398.499,619973.2797,4849201.315,60,FALSE,FALSE,FALSE,FALSE
,49.80853741,8.645669019,167.8054061,4077398.539,619973.2797,4849201.282,60,FALSE,FALSE,FALSE,FALSE
,49.80853694,8.645668937,167.8061641,4077398.579,619973.2799,4849201.249,60,FALSE,FALSE,FALSE,FALSE
,49.80853648,8.645668858,167.8065865,4077398.619,619973.2802,4849201.217,60,FALSE,FALSE,FALSE,FALSE
,49.80853602,8.64566876,167.8073854,4077398.659,619973.2792,4849201.184,60,FALSE,FALSE,FALSE,FALSE
,49.80853556,8.645668678,167.8080474,4077398.699,619973.2793,4849201.151,60,FALSE,FALSE,FALSE,FALSE
,49.8085351,8.645668595,167.808805,4077398.739,619973.2794,4849201.119,60,FALSE,FALSE,FALSE,FALSE
,49.80853464,8.645668513,167.8094671,4077398.779,619973.2795,4849201.086,60,FALSE,FALSE,FALSE,FALSE
,49.80853417,8.645668432,167.8104885,4077398.82,619973.2797,4849201.054,60,FALSE,FALSE,FALSE,FALSE
,49.80853372,8.645668321,167.8107102,4077398.859,619973.2777,4849201.021,60,FALSE,FALSE,FALSE,FALSE
,49.80853326,8.64566824,167.8114653,4077398.899,619973.2778,4849200.989,60,FALSE,FALSE,FALSE,FALSE
,49.8085328,8.645668157,167.8121624,4077398.939,619973.2779,4849200.956,60,FALSE,FALSE,FALSE,FALSE
,49.80853234,8.645668074,167.8128087,4077398.979,619973.2779,4849200.924,60,FALSE,FALSE,FALSE,FALSE
,49.80853188,8.645667999,167.8137996,4077399.019,619973.2785,4849200.892,60,FALSE,FALSE,FALSE,FALSE
,49.80853142,8.645667913,167.8141842,4077399.059,619973.2783,4849200.859,60,FALSE,FALSE,FALSE,FALSE
,49.80853097,8.645667831,167.8149223,4077399.098,619973.2783,4849200.827,60,FALSE,FALSE,FALSE,FALSE
,49.80853051,8.64566775,167.8156146,4077399.138,619973.2785,4849200.795,60,FALSE,FALSE,FALSE,FALSE
,49.80853005,8.645667666,167.8162522,4077399.178,619973.2784,4849200.762,60,FALSE,FALSE,FALSE,FALSE
,49.8085296,8.645667584,167.8159885,4077399.216,619973.2783,4849200.73,60,FALSE,FALSE,FALSE,FALSE
,49.80852914,8.645667508,167.8180591,4077399.257,619973.279,4849200.698,60,FALSE,FALSE,FALSE,FALSE
,49.80852869,8.645667426,167.8187841,4077399.297,619973.279,4849200.666,60,FALSE,FALSE,FALSE,FALSE
,49.80852823,8.645667345,167.8195056,4077399.337,619973.2792,4849200.634,60,FALSE,FALSE,FALSE,FALSE
,49.80852777,8.645667263,167.8202831,4077399.376,619973.2792,4849200.602,60,FALSE,FALSE,FALSE,FALSE
,49.80852732,8.645667183,167.8217354,4077399.416,619973.2795,4849200.57,60,FALSE,FALSE,FALSE,FALSE
,49.80852686,8.645667098,167.8216504,4077399.455,619973.2793,4849200.538,60,FALSE,FALSE,FALSE,FALSE
,49.80852641,8.645667016,167.8224077,4077399.495,619973.2793,4849200.506,60,FALSE,FALSE,FALSE,FALSE
,49.80852596,8.645666935,167.8231108,4077399.534,619973.2794,4849200.474,60,FALSE,FALSE,FALSE,FALSE
,49.8085255,8.645666854,167.8238632,4077399.574,619973.2795,4849200.442,60,FALSE,FALSE,FALSE,FALSE
,49.80852504,8.645666772,167.8250481,4077399.614,619973.2796,4849200.409,60,FALSE,FALSE,FALSE,FALSE
,49.8085246,8.645666677,167.8251395,4077399.652,619973.2786,4849200.378,60,FALSE,FALSE,FALSE,FALSE
,49.80852415,8.645666595,167.8259279,4077399.692,619973.2786,4849200.346,60,FALSE,FALSE,FALSE,FALSE
,49.80852369,8.645666514,167.8266185,4077399.731,619973.2786,4849200.314,60,FALSE,FALSE,FALSE,FALSE
,49.80852324,8.645666432,167.8273057,4077399.77,619973.2786,4849200.282,60,FALSE,FALSE,FALSE,FALSE
,49.80852279,8.64566636,167.8284615,4077399.81,619973.2794,4849200.25,60,FALSE,FALSE,FALSE,FALSE
,49.80852234,8.645666263,167.8287153,4077399.849,619973.2783,4849200.218,60,FALSE,FALSE,FALSE,FALSE
,49.80852189,8.645666181,167.8294414,4077399.888,619973.2783,4849200.186,60,FALSE,FALSE,FALSE,FALSE
,49.80852144,8.6456661,167.8301711,4077399.927,619973.2783,4849200.155,60,FALSE,FALSE,FALSE,FALSE
,49.80852099,8.645666017,167.8308515,4077399.967,619973.2783,4849200.123,60,FALSE,FALSE,FALSE,FALSE
,49.80852054,8.645665942,167.8316112,4077400.006,619973.2788,4849200.091,60,FALSE,FALSE,FALSE,FALSE
,49.80852009,8.645665854,167.8324121,4077400.045,619973.2783,4849200.059,60,FALSE,FALSE,FALSE,FALSE
,49.80851964,8.645665771,167.8329925,4077400.084,619973.2783,4849200.027,60,FALSE,FALSE,FALSE,FALSE
,49.80851919,8.64566569,167.8338207,4077400.123,619973.2783,4849199.996,60,FALSE,FALSE,FALSE,FALSE
,49.80851874,8.645665608,167.834549,4077400.162,619973.2782,4849199.964,60,FALSE,FALSE,FALSE,FALSE
,49.80851829,8.645665526,167.8344559,4077400.201,619973.2781,4849199.932,60,FALSE,FALSE,FALSE,FALSE
,49.80851784,8.645665454,167.8360619,4077400.24,619973.2789,4849199.901,60,FALSE,FALSE,FALSE,FALSE
,49.80851739,8.645665372,167.8367627,4077400.279,619973.2789,4849199.869,60,FALSE,FALSE,FALSE,FALSE
,49.80851695,8.645665291,167.8375694,4077400.318,619973.2789,4849199.838,60,FALSE,FALSE,FALSE,FALSE
,49.8085165,8.64566521,167.8383225,4077400.357,619973.2789,4849199.806,60,FALSE,FALSE,FALSE,FALSE
,49.80851605,8.64566513,167.8383904,4077400.395,619973.2789,4849199.774,60,FALSE,FALSE,FALSE,FALSE
,49.8085156,8.645665043,167.839817,4077400.435,619973.2786,4849199.743,60,FALSE,FALSE,FALSE,FALSE
,49.80851516,8.645664962,167.8405888,4077400.474,619973.2786,4849199.712,60,FALSE,FALSE,FALSE,FALSE
,49.80851471,8.645664881,167.8412656,4077400.513,619973.2786,4849199.68,60,FALSE,FALSE,FALSE,FALSE
,49.80851426,8.6456648,167.8419881,4077400.552,619973.2786,4849199.649,60,FALSE,FALSE,FALSE,FALSE
,49.80851382,8.645664725,167.8423791,4077400.59,619973.279,4849199.617,60,FALSE,FALSE,FALSE,FALSE
,49.80851337,8.645664638,167.8435354,4077400.629,619973.2786,4849199.586,60,FALSE,FALSE,FALSE,FALSE
,49.80851293,8.645664556,167.8442722,4077400.668,619973.2786,4849199.554,60,FALSE,FALSE,FALSE,FALSE
,49.80851248,8.645664475,167.8450128,4077400.707,619973.2785,4849199.523,60,FALSE,FALSE,FALSE,FALSE
,49.80851204,8.645664393,167.8457989,4077400.746,619973.2785,4849199.492,60,FALSE,FALSE,FALSE,FALSE
,49.80851159,8.645664313,167.8456716,4077400.784,619973.2785,4849199.46,60,FALSE,FALSE,FALSE,FALSE
,49.80851115,8.645664233,167.847333,4077400.823,619973.2786,4849199.429,60,FALSE,FALSE,FALSE,FALSE
,49.8085107,8.645664151,167.8481452,4077400.862,619973.2786,4849199.398,60,FALSE,FALSE,FALSE,FALSE
,49.80851026,8.64566407,167.8489074,4077400.901,619973.2785,4849199.366,60,FALSE,FALSE,FALSE,FALSE
,49.80850981,8.645663989,167.8497265,4077400.939,619973.2785,4849199.335,60,FALSE,FALSE,FALSE,FALSE
,49.80850937,8.645663909,167.8497058,4077400.977,619973.2784,4849199.303,60,FALSE,FALSE,FALSE,FALSE
,49.80850893,8.645663828,167.8513789,4077401.017,619973.2786,4849199.273,60,FALSE,FALSE,FALSE,FALSE
,49.80850848,8.645663747,167.8521752,4077401.055,619973.2785,4849199.241,60,FALSE,FALSE,FALSE,FALSE
,49.80850804,8.645663666,167.8529098,4077401.094,619973.2785,4849199.21,60,FALSE,FALSE,FALSE,FALSE
,49.8085076,8.645663585,167.8537444,4077401.132,619973.2784,4849199.179,60,FALSE,FALSE,FALSE,FALSE
,49.80850716,8.645663504,167.8537409,4077401.17,619973.2783,4849199.148,60,FALSE,FALSE,FALSE,FALSE
,49.80850671,8.645663424,167.8555293,4077401.21,619973.2785,4849199.117,60,FALSE,FALSE,FALSE,FALSE
,49.80850627,8.645663343,167.8563378,4077401.248,619973.2784,4849199.086,60,FALSE,FALSE,FALSE,FALSE
,49.80850583,8.645663261,167.8571054,4077401.287,619973.2783,4849199.055,60,FALSE,FALSE,FALSE,FALSE
,49.80850538,8.64566318,167.8579656,4077401.325,619973.2783,4849199.023,60,FALSE,FALSE,FALSE,FALSE
,49.80850495,8.645663094,167.8577306,4077401.362,619973.2777,4849198.992,60,FALSE,FALSE,FALSE,FALSE
,49.8085045,8.64566302,167.8596209,4077401.402,619973.2784,4849198.961,60,FALSE,FALSE,FALSE,FALSE
,49.80850406,8.645662939,167.8605597,4077401.441,619973.2783,4849198.93,60,FALSE,FALSE,FALSE,FALSE
,49.80850362,8.645662858,167.8613502,4077401.479,619973.2783,4849198.899,60,FALSE,FALSE,FALSE,FALSE
,49.80850317,8.645662777,167.862249,4077401.518,619973.2783,4849198.868,60,FALSE,FALSE,FALSE,FALSE
,49.80850274,8.645662698,167.8619604,4077401.555,619973.2782,4849198.837,60,FALSE,FALSE,FALSE,FALSE
,49.80850229,8.645662617,167.8639962,4077401.595,619973.2784,4849198.806,60,FALSE,FALSE,FALSE,FALSE
,49.80850185,8.645662537,167.8648295,4077401.634,619973.2784,4849198.775,60,FALSE,FALSE,FALSE,FALSE
,49.80850141,8.645662456,167.8657537,4077401.672,619973.2783,4849198.744,60,FALSE,FALSE,FALSE,FALSE
,49.80850097,8.645662375,167.8667285,4077401.711,619973.2783,4849198.713,60,FALSE,FALSE,FALSE,FALSE
,49.80850052,8.64566229,167.8678607,4077401.749,619973.278,4849198.682,60,FALSE,FALSE,FALSE,FALSE
,49.80850008,8.645662216,167.8684712,4077401.788,619973.2784,4849198.651,60,FALSE,FALSE,FALSE,FALSE
,49.80849964,8.645662136,167.8693371,4077401.826,619973.2784,4849198.62,60,FALSE,FALSE,FALSE,FALSE
,49.8084992,8.645662056,167.8702047,4077401.864,619973.2784,4849198.589,60,FALSE,FALSE,FALSE,FALSE
,49.80849876,8.645661975,167.8710307,4077401.903,619973.2784,4849198.558,60,FALSE,FALSE,FALSE,FALSE
,49.80849832,8.64566189,167.8727194,4077401.942,619973.2782,4849198.527,60,FALSE,FALSE,FALSE,FALSE
,49.80849788,8.645661817,167.8727688,4077401.98,619973.2785,4849198.496,60,FALSE,FALSE,FALSE,FALSE
,49.80849744,8.645661737,167.8736632,4077402.018,619973.2786,4849198.465,60,FALSE,FALSE,FALSE,FALSE
,49.808497,8.645661657,167.8744579,4077402.056,619973.2786,4849198.434,60,FALSE,FALSE,FALSE,FALSE
,49.80849656,8.645661577,167.8754033,4077402.095,619973.2786,4849198.404,60,FALSE,FALSE,FALSE,FALSE
,49.80849612,8.645661492,167.8764787,4077402.134,619973.2783,4849198.372,60,FALSE,FALSE,FALSE,FALSE
,49.80849569,8.64566142,167.8771373,4077402.171,619973.2788,4849198.342,60,FALSE,FALSE,FALSE,FALSE
,49.80849525,8.645661339,167.8778723,4077402.209,619973.2787,4849198.311,60,FALSE,FALSE,FALSE,FALSE
,49.80849481,8.645661261,167.8788173,4077402.248,619973.2788,4849198.28,60,FALSE,FALSE,FALSE,FALSE
,49.80849437,8.645661181,167.879554,4077402.286,619973.2788,4849198.249,60,FALSE,FALSE,FALSE,FALSE
,49.80849392,8.645661108,167.8812955,4077402.325,619973.2795,4849198.219,60,FALSE,FALSE,FALSE,FALSE
,49.80849349,8.645661023,167.8813423,4077402.362,619973.2789,4849198.188,60,FALSE,FALSE,FALSE,FALSE
,49.80849306,8.645660943,167.882106,4077402.4,619973.2789,4849198.157,60,FALSE,FALSE,FALSE,FALSE
,49.80849262,8.645660863,167.8828698,4077402.438,619973.2789,4849198.126,60,FALSE,FALSE,FALSE,FALSE
,49.80849218,8.645660783,167.8837413,4077402.477,619973.2789,4849198.095,60,FALSE,FALSE,FALSE,FALSE
,49.80849174,8.645660717,167.8855669,4077402.516,619973.28,4849198.065,60,FALSE,FALSE,FALSE,FALSE
,49.80849131,8.645660625,167.8853573,4077402.553,619973.279,4849198.034,60,FALSE,FALSE,FALSE,FALSE
,49.80849087,8.645660545,167.8861441,4077402.591,619973.2789,4849198.003,60,FALSE,FALSE,FALSE,FALSE
,49.80849043,8.645660464,167.8869297,4077402.629,619973.2788,4849197.972,60,FALSE,FALSE,FALSE,FALSE
,49.80849,8.645660385,167.8878662,4077402.667,619973.2788,4849197.942,60,FALSE,FALSE,FALSE,FALSE
,49.80848956,8.645660311,167.8890716,4077402.706,619973.2793,4849197.911,60,FALSE,FALSE,FALSE,FALSE
,49.80848913,8.645660226,167.889288,4077402.743,619973.2788,4849197.88,60,FALSE,FALSE,FALSE,FALSE
,49.80848869,8.645660145,167.8902094,4077402.781,619973.2787,4849197.85,60,FALSE,FALSE,FALSE,FALSE
,49.80848825,8.645660064,167.8909373,4077402.819,619973.2785,4849197.819,60,FALSE,FALSE,FALSE,FALSE
,49.80848782,8.645659984,167.8917526,4077402.857,619973.2785,4849197.788,60,FALSE,FALSE,FALSE,FALSE
,49.80848739,8.645659911,167.8925825,4077402.895,619973.2789,4849197.758,60,FALSE,FALSE,FALSE,FALSE
,49.80848695,8.645659825,167.893297,4077402.933,619973.2784,4849197.727,60,FALSE,FALSE,FALSE,FALSE
,49.80848651,8.645659745,167.8942171,4077402.971,619973.2784,4849197.697,60,FALSE,FALSE,FALSE,FALSE
,49.80848608,8.645659664,167.8949311,4077403.009,619973.2782,4849197.666,60,FALSE,FALSE,FALSE,FALSE
,49.80848564,8.645659582,167.8957577,4077403.047,619973.2781,4849197.635,60,FALSE,FALSE,FALSE,FALSE
,49.8084852,8.645659503,167.8966901,4077403.085,619973.2781,4849197.605,60,FALSE,FALSE,FALSE,FALSE
,49.80848477,8.645659422,167.8972594,4077403.122,619973.278,4849197.574,60,FALSE,FALSE,FALSE,FALSE
,49.80848434,8.645659342,167.8980242,4077403.16,619973.2778,4849197.543,60,FALSE,FALSE,FALSE,FALSE
,49.8084839,8.645659261,167.8988378,4077403.198,619973.2777,4849197.513,60,FALSE,FALSE,FALSE,FALSE
,49.80848347,8.64565918,167.8995514,4077403.236,619973.2776,4849197.482,60,FALSE,FALSE,FALSE,FALSE
,49.80848303,8.6456591,167.8997383,4077403.273,619973.2775,4849197.451,60,FALSE,FALSE,FALSE,FALSE
,49.8084826,8.64565902,167.901226,4077403.312,619973.2775,4849197.421,60,FALSE,FALSE,FALSE,FALSE
,49.80848217,8.645658939,167.9019563,4077403.35,619973.2773,4849197.39,60,FALSE,FALSE,FALSE,FALSE
,49.80848173,8.645658858,167.9027934,4077403.387,619973.2772,4849197.36,60,FALSE,FALSE,FALSE,FALSE
,49.8084813,8.645658778,167.903524,4077403.425,619973.2771,4849197.329,60,FALSE,FALSE,FALSE,FALSE
,49.80848086,8.645658704,167.9048375,4077403.464,619973.2776,4849197.299,60,FALSE,FALSE,FALSE,FALSE
,49.80848043,8.64565862,167.9049653,4077403.501,619973.2771,4849197.268,60,FALSE,FALSE,FALSE,FALSE
,49.80848,8.645658538,167.9056795,4077403.539,619973.2769,4849197.237,60,FALSE,FALSE,FALSE,FALSE
,49.80847956,8.645658457,167.9063439,4077403.576,619973.2767,4849197.207,60,FALSE,FALSE,FALSE,FALSE
,49.80847913,8.645658377,167.9071131,4077403.614,619973.2766,4849197.176,60,FALSE,FALSE,FALSE,FALSE
,49.80847869,8.645658303,167.9083014,4077403.652,619973.2771,4849197.146,60,FALSE,FALSE,FALSE,FALSE
,49.80847826,8.645658219,167.9086983,4077403.69,619973.2766,4849197.115,60,FALSE,FALSE,FALSE,FALSE
,49.80847783,8.645658138,167.9092498,4077403.727,619973.2764,4849197.085,60,FALSE,FALSE,FALSE,FALSE
,49.8084774,8.645658057,167.91005,4077403.765,619973.2762,4849197.054,60,FALSE,FALSE,FALSE,FALSE
,49.80847696,8.645657975,167.9107446,4077403.803,619973.2761,4849197.024,60,FALSE,FALSE,FALSE,FALSE
,49.80847653,8.645657896,167.9111524,4077403.84,619973.2759,4849196.993,60,FALSE,FALSE,FALSE,FALSE
,49.8084761,8.645657815,167.912182,4077403.878,619973.2758,4849196.963,60,FALSE,FALSE,FALSE,FALSE
,49.80847566,8.645657734,167.9129909,4077403.916,619973.2757,4849196.932,60,FALSE,FALSE,FALSE,FALSE
,49.80847523,8.645657652,167.913656,4077403.953,619973.2755,4849196.902,60,FALSE,FALSE,FALSE,FALSE
,49.8084748,8.645657571,167.9143598,4077403.991,619973.2753,4849196.871,60,FALSE,FALSE,FALSE,FALSE
,49.80847437,8.645657478,167.9145531,4077404.028,619973.2742,4849196.84,60,FALSE,FALSE,FALSE,FALSE
,49.80847393,8.645657404,167.9157126,4077404.066,619973.2746,4849196.81,60,FALSE,FALSE,FALSE,FALSE
,49.8084735,8.645657324,167.9164344,4077404.104,619973.2744,4849196.78,60,FALSE,FALSE,FALSE,FALSE
,49.80847307,8.645657242,167.9171,4077404.142,619973.2742,4849196.749,60,FALSE,FALSE,FALSE,FALSE
,49.80847264,8.645657162,167.9177783,4077404.179,619973.2741,4849196.718,60,FALSE,FALSE,FALSE,FALSE
,49.80847221,8.64565709,167.9171994,4077404.216,619973.2744,4849196.687,60,FALSE,FALSE,FALSE,FALSE
